name,weighted_score,available,dns_status,growth_link,category
scenevivid,4.495,True,likely_available,False,audience_growth
stageapex,4.495,True,likely_available,False,audience_growth
stagebold,4.495,True,likely_available,False,audience_growth
stagebond,4.495,True,likely_available,False,audience_connection
stageelev,4.495,True,likely_available,False,audience_growth
stageflour,4.495,True,likely_available,False,audience_growth
stagejoin,4.495,True,likely_available,False,audience_connection
stageknit,4.495,True,likely_available,False,audience_connection
stagerapid,4.495,True,likely_available,False,audience_growth
stagesoar,4.495,True,likely_available,False,audience_growth
stagevivid,4.495,True,likely_available,False,audience_growth
tribeapex,4.495,True,likely_available,False,audience_growth
tribebold,4.495,True,likely_available,False,audience_growth
tribebrave,4.495,True,likely_available,False,audience_growth
tribeclear,4.495,True,likely_available,False,audience_growth
tribeelev,4.495,True,likely_available,False,audience_growth
tribeflour,4.495,True,likely_available,False,audience_growth
tribeknit,4.495,True,likely_available,False,audience_connection
tribeloop,4.495,True,likely_available,False,audience_connection
tribemerge,4.495,True,likely_available,False,audience_connection
tribeorbit,4.495,True,likely_available,False,audience_growth
tribepush,4.495,True,likely_available,False,audience_growth
triberapid,4.495,True,likely_available,False,audience_growth
triberelay,4.495,True,likely_available,False,audience_connection
tribeshine,4.495,True,likely_available,False,audience_growth
tribesoar,4.495,True,likely_available,False,audience_growth
tribesurge,4.495,True,likely_available,False,audience_growth
tribeswift,4.495,True,likely_available,False,audience_growth
tribevivid,4.495,True,likely_available,False,audience_growth
tribeweave,4.495,True,likely_available,False,audience_connection
venuealign,4.495,True,likely_available,False,audience_connection
venueapex,4.495,True,likely_available,False,audience_growth
venueblend,4.495,True,likely_available,False,audience_connection
venuebold,4.495,True,likely_available,False,audience_growth
venuebond,4.495,True,likely_available,False,audience_connection
venuebrave,4.495,True,likely_available,False,audience_growth
venueelev,4.495,True,likely_available,False,audience_growth
venueflame,4.495,True,likely_available,False,audience_growth
venueflour,4.495,True,likely_available,False,audience_growth
venueglow,4.495,True,likely_available,False,audience_growth
venuejoin,4.495,True,likely_available,False,audience_connection
venueknit,4.495,True,likely_available,False,audience_connection
venuemerge,4.495,True,likely_available,False,audience_connection
venuenova,4.495,True,likely_available,False,audience_growth
venueopen,4.495,True,likely_available,False,audience_growth
venuerapid,4.495,True,likely_available,False,audience_growth
venuering,4.495,True,likely_available,False,audience_connection
venueroot,4.495,True,likely_available,False,audience_growth
venuescale,4.495,True,likely_available,False,audience_growth
venuesoar,4.495,True,likely_available,False,audience_growth
venueswift,4.495,True,likely_available,False,audience_growth
venuetie,4.495,True,likely_available,False,audience_connection
venueunion,4.495,True,likely_available,False,audience_connection
venuevivid,4.495,True,likely_available,False,audience_growth
venueweave,4.495,True,likely_available,False,audience_connection
fannecta,4.485,True,likely_available,False,blend
artisttie,4.45,True,likely_available,False,audience_connection
artisttrue,4.45,True,likely_available,False,audience_growth
collectnect,4.45,True,likely_available,False,audience_connection
creatnecta,4.45,True,likely_available,False,blend
directtrue,4.45,True,likely_available,False,audience_growth
giggather,4.45,True,likely_available,False,audience_connection
indierally,4.45,True,likely_available,False,audience_growth
ownnode,4.45,True,likely_available,False,audience_connection
ownrally,4.45,True,likely_available,False,audience_growth
scenerally,4.45,True,likely_available,False,audience_growth
supporthub,4.45,True,likely_available,False,audience_connection
supportnect,4.45,True,likely_available,False,audience_connection
venuenecta,4.45,True,likely_available,False,blend
venuerally,4.45,True,likely_available,False,audience_growth
artistbeacon,4.42,True,likely_available,False,audience_growth
artistbrave,4.42,True,likely_available,False,audience_growth
artistflour,4.42,True,likely_available,False,audience_growth
artistfresh,4.42,True,likely_available,False,audience_growth
artistmerge,4.42,True,likely_available,False,audience_connection
artistrapid,4.42,True,likely_available,False,audience_growth
artistscale,4.42,True,likely_available,False,audience_growth
artistsurge,4.42,True,likely_available,False,audience_growth
artistswift,4.42,True,likely_available,False,audience_growth
artistvivid,4.42,True,likely_available,False,audience_growth
artistweave,4.42,True,likely_available,False,audience_connection
creatorelev,4.42,True,likely_available,False,audience_growth
creatorflour,4.42,True,likely_available,False,audience_growth
creatorfuse,4.42,True,likely_available,False,audience_connection
creatorknit,4.42,True,likely_available,False,audience_connection
creatorlane,4.42,True,likely_available,False,audience_connection
creatorprime,4.42,True,likely_available,False,audience_growth
creatorpure,4.42,True,likely_available,False,audience_growth
creatorshine,4.42,True,likely_available,False,audience_growth
creatorsoar,4.42,True,likely_available,False,audience_growth
creatorspot,4.42,True,likely_available,False,audience_connection
creatortrue,4.42,True,likely_available,False,audience_growth
creatorvivid,4.42,True,likely_available,False,audience_growth
crowdanchor,4.42,True,likely_available,False,audience_growth
crowdcataly,4.42,True,likely_available,False,audience_growth
directbrave,4.42,True,likely_available,False,audience_growth
directflour,4.42,True,likely_available,False,audience_growth
directgather,4.42,True,likely_available,False,audience_connection
directvivid,4.42,True,likely_available,False,audience_growth
indiebeacon,4.42,True,likely_available,False,audience_growth
indiebright,4.42,True,likely_available,False,audience_growth
indiegather,4.42,True,likely_available,False,audience_connection
scenebeacon,4.42,True,likely_available,False,audience_growth
scenebright,4.42,True,likely_available,False,audience_growth
scenegather,4.42,True,likely_available,False,audience_connection
sceneignite,4.42,True,likely_available,False,audience_growth
stagegather,4.42,True,likely_available,False,audience_connection
stageignite,4.42,True,likely_available,False,audience_growth
stagesignal,4.42,True,likely_available,False,audience_connection
tribeanchor,4.42,True,likely_available,False,audience_growth
tribebeacon,4.42,True,likely_available,False,audience_growth
tribeharbor,4.42,True,likely_available,False,audience_growth
venueanchor,4.42,True,likely_available,False,audience_growth
venuegather,4.42,True,likely_available,False,audience_connection
venuethrive,4.42,True,likely_available,False,audience_growth
collecttie,4.405,True,likely_available,False,audience_connection
supporttie,4.405,True,likely_available,False,audience_connection
artistrally,4.375,True,likely_available,False,audience_growth
artisttrail,4.375,True,likely_available,False,audience_connection
collectalign,4.375,True,likely_available,False,audience_connection
collectblend,4.375,True,likely_available,False,audience_connection
collectbloom,4.375,True,likely_available,False,audience_growth
collectbold,4.375,True,likely_available,False,audience_growth
collectbond,4.375,True,likely_available,False,audience_connection
collectbrave,4.375,True,likely_available,False,audience_growth
collectbuild,4.375,True,likely_available,False,audience_growth
collectdash,4.375,True,likely_available,False,audience_growth
collectdock,4.375,True,likely_available,False,audience_connection
collectdrive,4.375,True,likely_available,False,audience_growth
collectelev,4.375,True,likely_available,False,audience_growth
collectflame,4.375,True,likely_available,False,audience_growth
collectflour,4.375,True,likely_available,False,audience_growth
collectfuel,4.375,True,likely_available,False,audience_growth
collectfuse,4.375,True,likely_available,False,audience_connection
collectglow,4.375,True,likely_available,False,audience_growth
collectgrow,4.375,True,likely_available,False,audience_growth
collectjoin,4.375,True,likely_available,False,audience_connection
collectknit,4.375,True,likely_available,False,audience_connection
collectlift,4.375,True,likely_available,False,audience_growth
collectloop,4.375,True,likely_available,False,audience_connection
collectmeet,4.375,True,likely_available,False,audience_connection
collectmerge,4.375,True,likely_available,False,audience_connection
collectopen,4.375,True,likely_available,False,audience_growth
collectpush,4.375,True,likely_available,False,audience_growth
collectrapid,4.375,True,likely_available,False,audience_growth
collectrise,4.375,True,likely_available,False,audience_growth
collectroot,4.375,True,likely_available,False,audience_growth
collectscale,4.375,True,likely_available,False,audience_growth
collectsoar,4.375,True,likely_available,False,audience_growth
collectspark,4.375,True,likely_available,False,audience_growth
collectsurge,4.375,True,likely_available,False,audience_growth
collectunion,4.375,True,likely_available,False,audience_connection
collectvivid,4.375,True,likely_available,False,audience_growth
